"","Year","Wealth_Gini","Wealth_Share_bottom50","Wealth_Share_top10","Wealth_Share_top1","Country"
"5807",1997,0.914509956553673,-0.0116,0.8044,0.4747,"SWZ"
"5808",1998,0.912402407515486,-0.0109,0.8024,0.4729,"SWZ"
"5809",1999,0.911241549360824,-0.0105,0.8009,0.4715,"SWZ"
"5810",2000,0.909008129467225,-0.0095,0.7988,0.4694,"SWZ"
"5811",2001,0.907371525860441,-0.009,0.7969,0.4675,"SWZ"
"5812",2002,0.904680089749604,-0.0081,0.7941,0.465,"SWZ"
"5813",2003,0.902757033518611,-0.0073,0.7918,0.4626,"SWZ"
"5814",2004,0.899173205269136,-0.0059,0.7881,0.4592,"SWZ"
"5815",2005,0.896242107960489,-0.0049,0.785,0.4562,"SWZ"
"5816",2006,0.892937208156468,-0.0036,0.7814,0.4528,"SWZ"
"5817",2007,0.890182836424884,-0.0027,0.7783,0.4498,"SWZ"
"5818",2008,0.885537059621925,-9e-04,0.7733,0.4448,"SWZ"
"5819",2009,0.881581586552812,3e-04,0.7687,0.4402,"SWZ"
"5820",2010,0.884550642529319,-7e-04,0.7722,0.4437,"SWZ"
"5821",2011,0.887217648289038,-0.0015,0.7752,0.4467,"SWZ"
"5822",2012,0.890288057415461,-0.0027,0.7785,0.45,"SWZ"
"5823",2013,0.90904925839709,-0.0027,0.8151,0.5382,"SWZ"
"5824",2014,0.910567232556218,-0.0034,0.8167,0.5389,"SWZ"
"5825",2015,0.912638186025788,-0.0042,0.8187,0.5408,"SWZ"
"5826",2016,0.913205565212593,-0.0045,0.8192,0.5409,"SWZ"
"5827",2017,0.912930879483952,-0.0044,0.8188,0.5397,"SWZ"
"5828",2018,0.912646316572818,-0.0044,0.8182,0.5381,"SWZ"
"5829",2019,0.912737487278605,-0.0046,0.8178,0.537,"SWZ"
"5830",2020,0.912619312439347,-0.0046,0.8177,0.5362,"SWZ"
"5831",2021,0.912239176212893,-0.0046,0.8169,0.5341,"SWZ"
"5832",2022,0.913408001420748,-0.0058,0.817,0.5326,"SWZ"
"5833",1995,0.754748419612355,0.0404,0.6116,0.2754,"TCD"
"5834",1996,0.754610725935464,0.0404,0.6115,0.2751,"TCD"
"5835",1997,0.754784875816654,0.0404,0.6117,0.2754,"TCD"
"5836",1998,0.754809378459498,0.0404,0.6117,0.2755,"TCD"
"5837",1999,0.754693660877734,0.0404,0.6116,0.2752,"TCD"
"5838",2000,0.75482207352124,0.0404,0.6117,0.2756,"TCD"
"5839",2001,0.75482207352124,0.0404,0.6117,0.2756,"TCD"
"5840",2002,0.754717483973138,0.0404,0.6116,0.2753,"TCD"
"5841",2003,0.75239077291684,0.041,0.6081,0.2717,"TCD"
"5842",2004,0.753894467321913,0.0406,0.6101,0.2736,"TCD"
"5843",2005,0.755100969857352,0.0402,0.612,0.2759,"TCD"
"5844",2006,0.756072521051436,0.04,0.6133,0.2773,"TCD"
"5845",2007,0.758229396839965,0.0398,0.6173,0.2818,"TCD"
"5846",2008,0.759322591934335,0.0395,0.6187,0.2833,"TCD"
"5847",2009,0.762152987866529,0.0388,0.6227,0.2876,"TCD"
"5848",2010,0.766319674157046,0.0375,0.6281,0.2935,"TCD"
"5849",2011,0.768741187655422,0.0369,0.6317,0.2977,"TCD"
"5850",2012,0.768750990581992,0.037,0.6319,0.2979,"TCD"
"5851",2013,0.768661529069959,0.0369,0.6316,0.2976,"TCD"
"5852",2014,0.768741187655422,0.0369,0.6317,0.2977,"TCD"
"5853",2015,0.768741187655422,0.0369,0.6317,0.2977,"TCD"
"5854",2016,0.768741187655422,0.0369,0.6317,0.2977,"TCD"
"5855",2017,0.768771972943313,0.0369,0.6318,0.2978,"TCD"
"5856",2018,0.768848909255411,0.0369,0.6319,0.2979,"TCD"
"5857",2019,0.768570650182113,0.0369,0.6314,0.2974,"TCD"
"5858",2020,0.768638422932241,0.0369,0.6315,0.2975,"TCD"
"5859",2021,0.768638422932241,0.0369,0.6315,0.2975,"TCD"
"5860",2022,0.769336874972993,0.0364,0.6319,0.2977,"TCD"
"5861",1995,0.773578918337847,0.0356,0.6385,0.3048,"TGO"
"5862",1996,0.773556278281177,0.0356,0.6385,0.3048,"TGO"
"5863",1997,0.773505314698269,0.0356,0.6384,0.3047,"TGO"
"5864",1998,0.773601464241608,0.0356,0.6386,0.3049,"TGO"
"5865",1999,0.773601464241608,0.0356,0.6386,0.3049,"TGO"
"5866",2000,0.77370114618887,0.0355,0.6386,0.305,"TGO"
"5867",2001,0.773746339006209,0.0355,0.6387,0.3051,"TGO"
"5868",2002,0.773746339006209,0.0355,0.6387,0.3051,"TGO"
"5869",2003,0.773533672407694,0.0356,0.6385,0.3047,"TGO"
"5870",2004,0.773766702909967,0.0355,0.6387,0.3051,"TGO"
"5871",2005,0.773795506435306,0.0355,0.6388,0.3053,"TGO"
"5872",2006,0.773838122921603,0.0355,0.6389,0.3054,"TGO"
"5873",2007,0.777709418413139,0.0342,0.6438,0.3104,"TGO"
"5874",2008,0.781358662881644,0.0333,0.6486,0.316,"TGO"
"5875",2009,0.78519065764425,0.0321,0.6535,0.3211,"TGO"
"5876",2010,0.79138024403224,0.0305,0.6618,0.3301,"TGO"
"5877",2011,0.795752756503248,0.0289,0.6673,0.336,"TGO"
"5878",2012,0.78428720142233,0.0323,0.6522,0.3196,"TGO"
"5879",2013,0.775906309441552,0.0346,0.641,0.3077,"TGO"
"5880",2014,0.761063262282221,0.0393,0.6215,0.2865,"TGO"
"5881",2015,0.754005288850522,0.0405,0.6103,0.274,"TGO"
"5882",2016,0.754005288850522,0.0405,0.6103,0.274,"TGO"
"5883",2017,0.753956167144509,0.0406,0.6102,0.2738,"TGO"
"5884",2018,0.754029394952994,0.0405,0.6103,0.274,"TGO"
"5885",2019,0.754029394952994,0.0405,0.6103,0.274,"TGO"
"5886",2020,0.754062382653387,0.0405,0.6104,0.2741,"TGO"
"5887",2021,0.754062382653387,0.0405,0.6104,0.2741,"TGO"
"5888",2022,0.754694408064921,0.0401,0.6107,0.2743,"TGO"
"5889",1995,0.897298589609363,0.0037,0.8074,0.5487,"THA"
"5890",1996,0.896772785099529,0.0037,0.8064,0.5465,"THA"
"5891",1997,0.88986427352711,0.0038,0.7931,0.5148,"THA"
"5892",1998,0.870699854019279,0.004,0.7561,0.4278,"THA"
"5893",1999,0.8704131988477,0.0041,0.7558,0.4275,"THA"
"5894",2000,0.874364454521071,0.0039,0.763,0.444,"THA"
"5895",2001,0.876378198820646,0.0041,0.7676,0.4547,"THA"
"5896",2002,0.860444657202606,0.0096,0.749,0.434,"THA"
"5897",2003,0.88008331911351,0.0025,0.7707,0.4544,"THA"
"5898",2004,0.864735422912418,0.0081,0.7541,0.4411,"THA"
"5899",2005,0.867710371900557,0.0088,0.7614,0.4615,"THA"
"5900",2006,0.864090347097317,0.0103,0.7577,0.4595,"THA"
"5901",2007,0.859177495429549,0.0118,0.7519,0.4531,"THA"
"5902",2008,0.871364609334819,0.0075,0.7657,0.4654,"THA"
"5903",2009,0.841671970111975,0.0168,0.7288,0.4216,"THA"
"5904",2010,0.869923599394724,0.0077,0.7632,0.4597,"THA"
"5905",2011,0.858528663600623,0.0132,0.7537,0.4648,"THA"
"5906",2012,0.872318977869668,0.0092,0.7716,0.4885,"THA"
"5907",2013,0.834537731608975,0.0226,0.7282,0.4498,"THA"
"5908",2014,0.854219752639096,0.0161,0.752,0.4739,"THA"
"5909",2015,0.81518897240835,0.028,0.7028,0.4218,"THA"
"5910",2016,0.864141389191559,0.0126,0.7634,0.4853,"THA"
"5911",2017,0.863977505244065,0.0126,0.7629,0.4839,"THA"
"5912",2018,0.863722190742237,0.0125,0.7623,0.4821,"THA"
"5913",2019,0.86331893141994,0.0125,0.7615,0.4807,"THA"
"5914",2020,0.862994596871999,0.0126,0.7611,0.4798,"THA"
"5915",2021,0.862384864512819,0.0127,0.7601,0.4775,"THA"
"5916",2022,0.862915191497677,0.0119,0.7596,0.4754,"THA"
"5917",1995,0.729053933973333,0.0461,0.5719,0.2337,"TJK"
"5918",1996,0.728612756875677,0.0461,0.5709,0.2329,"TJK"
"5919",1997,0.728843731199973,0.0462,0.5715,0.2334,"TJK"
"5920",1998,0.728958946515078,0.0461,0.5718,0.2336,"TJK"
"5921",1999,0.729155992372966,0.0461,0.572,0.2339,"TJK"
"5922",2000,0.730319994062128,0.0458,0.5737,0.2358,"TJK"
"5923",2001,0.731447923988298,0.0457,0.5756,0.2374,"TJK"
"5924",2002,0.732551301375537,0.0454,0.5775,0.2395,"TJK"
"5925",2003,0.733027684849276,0.0454,0.5782,0.2402,"TJK"
"5926",2004,0.734237020828147,0.0452,0.5806,0.2426,"TJK"
"5927",2005,0.733863603630567,0.0453,0.58,0.242,"TJK"
"5928",2006,0.732953338875689,0.0455,0.5784,0.2403,"TJK"
"5929",2007,0.732677879704823,0.0454,0.5777,0.2398,"TJK"
"5930",2008,0.732154129837099,0.0454,0.5768,0.2386,"TJK"
"5931",2009,0.731683840693364,0.0457,0.576,0.2378,"TJK"
"5932",2010,0.731883718937382,0.0456,0.5764,0.2382,"TJK"
"5933",2011,0.731909225585525,0.0455,0.5765,0.2383,"TJK"
"5934",2012,0.732471917875884,0.0454,0.5773,0.2392,"TJK"
"5935",2013,0.732551301375537,0.0454,0.5775,0.2395,"TJK"
"5936",2014,0.732551301375537,0.0454,0.5775,0.2395,"TJK"
"5937",2015,0.732551301375537,0.0454,0.5775,0.2395,"TJK"
"5938",2016,0.733665745850928,0.0453,0.5796,0.2415,"TJK"
"5939",2017,0.733737966954507,0.0453,0.5797,0.2417,"TJK"
"5940",2018,0.733737966954507,0.0453,0.5797,0.2417,"TJK"
"5941",2019,0.733764579578136,0.0453,0.5797,0.2418,"TJK"
"5942",2020,0.733790492001972,0.0453,0.5798,0.2419,"TJK"
"5943",2021,0.733817090501802,0.0453,0.5798,0.2419,"TJK"
"5944",2022,0.734314996694053,0.045,0.58,0.242,"TJK"
"5945",1995,0.742416478701585,0.0434,0.5931,0.2554,"TLS"
"5946",1996,0.742365101587936,0.0434,0.593,0.2552,"TLS"
"5947",1997,0.742365101587936,0.0434,0.593,0.2552,"TLS"
"5948",1998,0.742307869264792,0.0434,0.5929,0.2552,"TLS"
"5949",1999,0.742256934430813,0.0434,0.5928,0.2551,"TLS"
"5950",2000,0.743316071207886,0.0428,0.5937,0.2557,"TLS"
"5951",2001,0.743827869150593,0.0426,0.5943,0.2563,"TLS"
"5952",2002,0.739271592990107,0.0439,0.5881,0.25,"TLS"
"5953",2003,0.73623236653566,0.0444,0.5829,0.2447,"TLS"
"5954",2004,0.733665745850928,0.0453,0.5796,0.2415,"TLS"
"5955",2005,0.732551301375537,0.0454,0.5775,0.2395,"TLS"
"5956",2006,0.731779431640291,0.0456,0.5763,0.2381,"TLS"
"5957",2007,0.73083673836669,0.0458,0.5749,0.2366,"TLS"
"5958",2008,0.731083473141922,0.0458,0.5752,0.2369,"TLS"
"5959",2009,0.731096474047007,0.0458,0.5752,0.237,"TLS"
"5960",2010,0.731703998993055,0.0457,0.5761,0.2378,"TLS"
"5961",2011,0.731756565042645,0.0456,0.5762,0.238,"TLS"
"5962",2012,0.731925794101244,0.0456,0.5764,0.2381,"TLS"
"5963",2013,0.731936003390672,0.0455,0.5765,0.2384,"TLS"
"5964",2014,0.732366767341674,0.0454,0.5772,0.2389,"TLS"
"5965",2015,0.732393392708232,0.0454,0.5772,0.239,"TLS"
"5966",2016,0.732471917875884,0.0454,0.5773,0.2392,"TLS"
"5967",2017,0.732471917875884,0.0454,0.5773,0.2392,"TLS"
"5968",2018,0.732471917875884,0.0454,0.5773,0.2392,"TLS"
"5969",2019,0.732471917875884,0.0454,0.5773,0.2392,"TLS"
"5970",2020,0.732471917875884,0.0454,0.5773,0.2392,"TLS"
"5971",2021,0.732471917875884,0.0454,0.5773,0.2392,"TLS"
"5972",2022,0.732968568102905,0.0451,0.5775,0.2393,"TLS"
"5973",1995,0.755299950844574,0.0402,0.6122,0.276,"TKM"
"5974",1996,0.754062382653387,0.0405,0.6104,0.2741,"TKM"
"5975",1997,0.75482207352124,0.0404,0.6117,0.2756,"TKM"
"5976",1998,0.755244993399401,0.0402,0.6121,0.2759,"TKM"
"5977",1999,0.755634800739898,0.04,0.6126,0.2764,"TKM"
"5978",2000,0.755827684365755,0.04,0.6129,0.2767,"TKM"
"5979",2001,0.75630597223028,0.0399,0.6136,0.2777,"TKM"
"5980",2002,0.756645949460022,0.04,0.6146,0.2788,"TKM"
"5981",2003,0.756475700047702,0.0399,0.6142,0.2783,"TKM"
"5982",2004,0.754829544347331,0.0404,0.6118,0.2757,"TKM"
"5983",2005,0.756771562609458,0.0399,0.6147,0.2788,"TKM"
"5984",2006,0.758328853629365,0.0398,0.6174,0.2819,"TKM"
"5985",2007,0.756475700047702,0.0399,0.6142,0.2783,"TKM"
"5986",2008,0.759322591934335,0.0395,0.6187,0.2833,"TKM"
"5987",2009,0.76243133197616,0.0387,0.6231,0.2881,"TKM"
"5988",2010,0.761345690494863,0.0392,0.622,0.2868,"TKM"
"5989",2011,0.75963675594187,0.0394,0.6192,0.2841,"TKM"
"5990",2012,0.760048569739439,0.0394,0.6198,0.2848,"TKM"
"5991",2013,0.759575850002022,0.0394,0.6191,0.284,"TKM"
"5992",2014,0.758369965961862,0.0397,0.6173,0.2817,"TKM"
"5993",2015,0.756048147153422,0.04,0.6133,0.2773,"TKM"
"5994",2016,0.761235437588994,0.0393,0.6219,0.2867,"TKM"
"5995",2017,0.762361113143498,0.0387,0.6229,0.2879,"TKM"
"5996",2018,0.762324881012745,0.0387,0.6229,0.2877,"TKM"
"5997",2019,0.762316117292841,0.0387,0.6228,0.2878,"TKM"
"5998",2020,0.762361113143498,0.0387,0.6229,0.2879,"TKM"
"5999",2021,0.762361113143498,0.0387,0.6229,0.2879,"TKM"
"6000",2022,0.763053330011331,0.0382,0.6233,0.288,"TKM"
"6001",1995,0.765133234938958,0.0378,0.6265,0.2917,"TUN"
"6002",1996,0.762823925792645,0.0385,0.6235,0.2886,"TUN"
"6003",1997,0.762324881012745,0.0387,0.6229,0.2877,"TUN"
"6004",1998,0.761322524488634,0.0392,0.6219,0.2867,"TUN"
"6005",1999,0.761039381534232,0.0393,0.6214,0.2864,"TUN"
"6006",2000,0.760428955896515,0.0393,0.6204,0.2853,"TUN"
"6007",2001,0.755561882532334,0.0401,0.6125,0.2762,"TUN"
"6008",2002,0.751235921662357,0.0412,0.6063,0.2697,"TUN"
"6009",2003,0.748569473659074,0.0421,0.6028,0.2658,"TUN"
"6010",2004,0.746343253646472,0.0426,0.5995,0.2621,"TUN"
"6011",2005,0.744169848680514,0.043,0.5959,0.2584,"TUN"
"6012",2006,0.741811136952506,0.0434,0.5921,0.2544,"TUN"
"6013",2007,0.740243852987973,0.0437,0.5894,0.2517,"TUN"
"6014",2008,0.739616739141482,0.0439,0.5887,0.2506,"TUN"
"6015",2009,0.738666769530582,0.0441,0.587,0.249,"TUN"
"6016",2010,0.736904691225746,0.0445,0.5844,0.2463,"TUN"
"6017",2011,0.735247534096629,0.045,0.5821,0.2442,"TUN"
"6018",2012,0.734769069446841,0.0451,0.5813,0.2433,"TUN"
"6019",2013,0.734477351494832,0.0451,0.5808,0.2429,"TUN"
"6020",2014,0.733782249861719,0.0454,0.58,0.2421,"TUN"
"6021",2015,0.733491765795648,0.0454,0.5794,0.2414,"TUN"
"6022",2016,0.733622413162848,0.0453,0.5795,0.2414,"TUN"
"6023",2017,0.733639134536233,0.0453,0.5795,0.2415,"TUN"
"6024",2018,0.733522096553472,0.0454,0.5794,0.2414,"TUN"
"6025",2019,0.733522096553472,0.0454,0.5794,0.2414,"TUN"
"6026",2020,0.733522096553472,0.0454,0.5794,0.2414,"TUN"
"6027",2021,0.733622413162848,0.0453,0.5795,0.2414,"TUN"
"6028",2022,0.734119766474166,0.045,0.5797,0.2415,"TUN"
"6029",1995,0.871018433868471,0.0073,0.7642,0.4601,"TUR"
"6030",1996,0.873869938222811,0.0069,0.7692,0.4718,"TUR"
"6031",1997,0.873702327995829,0.0071,0.7692,0.4717,"TUR"
"6032",1998,0.875562192852499,0.0069,0.7723,0.4785,"TUR"
"6033",1999,0.873197056350477,0.007,0.768,0.4688,"TUR"
"6034",2000,0.881690786527315,0.0064,0.7833,0.5031,"TUR"
"6035",2001,0.876634314339071,0.0068,0.7741,0.4824,"TUR"
"6036",2002,0.876031802697753,0.0068,0.7728,0.4792,"TUR"
"6037",2003,0.863300353807745,0.0092,0.7538,0.4449,"TUR"
"6038",2004,0.837599331013394,0.0179,0.7235,0.4141,"TUR"
"6039",2005,0.79916239468514,0.0304,0.6768,0.3702,"TUR"
"6040",2006,0.793448645443391,0.0328,0.6707,0.3711,"TUR"
"6041",2007,0.787060010196797,0.0349,0.6626,0.3665,"TUR"
"6042",2008,0.812869540055544,0.0294,0.7009,0.4232,"TUR"
"6043",2009,0.81198735657108,0.0269,0.6938,0.389,"TUR"
"6044",2010,0.816855766140179,0.0266,0.7028,0.4119,"TUR"
"6045",2011,0.826158389181728,0.0251,0.7175,0.4396,"TUR"
"6046",2012,0.816554230674456,0.0274,0.704,0.4187,"TUR"
"6047",2013,0.819046763548727,0.0273,0.7084,0.4286,"TUR"
"6048",2014,0.806601896260418,0.0292,0.6883,0.3894,"TUR"
"6049",2015,0.808007909360185,0.0291,0.6909,0.3949,"TUR"
"6050",2016,0.803308632617131,0.0298,0.6833,0.3798,"TUR"
"6051",2017,0.802470136165994,0.0299,0.6817,0.377,"TUR"
"6052",2018,0.806522139363096,0.0292,0.6881,0.3888,"TUR"
"6053",2019,0.801270458897875,0.0299,0.6796,0.372,"TUR"
"6054",2020,0.800982795757704,0.0299,0.6793,0.3716,"TUR"
"6055",2021,0.800885594319197,0.0299,0.6792,0.371,"TUR"
"6056",2022,0.801791215912999,0.0293,0.6796,0.3712,"TUR"
"6057",1995,0.816973224232015,0.0223,0.6934,0.3637,"TTO"
"6058",1996,0.816991486539138,0.0223,0.6934,0.3638,"TTO"
"6059",1997,0.817009758722719,0.0223,0.6934,0.3639,"TTO"
"6060",1998,0.817009758722719,0.0223,0.6934,0.3639,"TTO"
"6061",1999,0.817009758722719,0.0223,0.6934,0.3639,"TTO"
"6062",2000,0.817166714822548,0.0222,0.6936,0.364,"TTO"
"6063",2001,0.81721768237955,0.0222,0.6937,0.3641,"TTO"
"6064",2002,0.817235642119755,0.0222,0.6937,0.3642,"TTO"
"6065",2003,0.830058721296467,0.0181,0.7094,0.3804,"TTO"
"6066",2004,0.8141557981711,0.023,0.6897,0.3598,"TTO"
"6067",2005,0.807528450545448,0.0252,0.6818,0.3515,"TTO"
"6068",2006,0.828528693901973,0.0187,0.7075,0.3787,"TTO"
"6069",2007,0.835285773610877,0.0163,0.7155,0.3865,"TTO"
"6070",2008,0.824099114881193,0.0199,0.702,0.3728,"TTO"
"6071",2009,0.803472924467712,0.0266,0.677,0.3467,"TTO"
"6072",2010,0.794039809702838,0.0296,0.6651,0.3337,"TTO"
"6073",2011,0.799875004732428,0.0279,0.6726,0.3419,"TTO"
"6074",2012,0.775565628828446,0.0347,0.6406,0.3074,"TTO"
"6075",2013,0.787582813452843,0.0315,0.6567,0.3248,"TTO"
"6076",2014,0.780610685039505,0.0335,0.6476,0.3146,"TTO"
"6077",2015,0.778042739919954,0.0342,0.6442,0.3111,"TTO"
"6078",2016,0.771669677984022,0.0363,0.6358,0.3022,"TTO"
"6079",2017,0.762955777155241,0.0385,0.6237,0.2888,"TTO"
"6080",2018,0.75755867365416,0.0397,0.6158,0.2799,"TTO"
"6081",2019,0.758121129793352,0.0398,0.617,0.2813,"TTO"
"6082",2020,0.758121129793352,0.0398,0.617,0.2813,"TTO"
"6083",2021,0.758189748872098,0.0398,0.6171,0.2814,"TTO"
"6084",2022,0.758824992472654,0.0394,0.6174,0.2815,"TTO"
"6085",1995,0.726430200788968,0.0466,0.5667,0.238,"TWN"
"6086",1996,0.729648791428758,0.046,0.5716,0.2459,"TWN"
"6087",1997,0.726454569359277,0.0466,0.5668,0.2377,"TWN"
"6088",1998,0.725896066405625,0.0469,0.5664,0.2355,"TWN"
"6089",1999,0.725737241629389,0.0466,0.5656,0.2349,"TWN"
"6090",2000,0.726490966861974,0.0467,0.5674,0.2363,"TWN"
"6091",2001,0.724865101241534,0.0471,0.565,0.23,"TWN"
"6092",2002,0.72339942448113,0.0471,0.5621,0.228,"TWN"
"6093",2003,0.722597424304283,0.0472,0.5611,0.2251,"TWN"
"6094",2004,0.725056970402306,0.0471,0.5652,0.2317,"TWN"
"6095",2005,0.726113176078655,0.0465,0.5664,0.2304,"TWN"
"6096",2006,0.726088409277466,0.0465,0.5664,0.23,"TWN"
"6097",2007,0.72961858890389,0.046,0.5726,0.2375,"TWN"
"6098",2008,0.731143256601769,0.0457,0.5752,0.2399,"TWN"
"6099",2009,0.725215679956278,0.0468,0.5654,0.2276,"TWN"
"6100",2010,0.73101750626833,0.0457,0.5749,0.2405,"TWN"
"6101",2011,0.735114388542513,0.0453,0.5818,0.2503,"TWN"
"6102",2012,0.734795033266977,0.0453,0.5814,0.2488,"TWN"
"6103",2013,0.733076107260587,0.0456,0.5785,0.2468,"TWN"
"6104",2014,0.732645264025564,0.0456,0.5777,0.2455,"TWN"
"6105",2015,0.732791872809884,0.0457,0.5781,0.2461,"TWN"
"6106",2016,0.730385027739771,0.0459,0.5738,0.2386,"TWN"
"6107",2017,0.731868632201525,0.0457,0.5763,0.2428,"TWN"
"6108",2018,0.732181190710691,0.0456,0.5767,0.2436,"TWN"
"6109",2019,0.731838307884004,0.0457,0.5763,0.2426,"TWN"
"6110",2020,0.730666068126737,0.0458,0.5744,0.2394,"TWN"
"6111",2021,0.732371579822484,0.0457,0.5774,0.2448,"TWN"
"6112",2022,0.734093428798815,0.0452,0.5795,0.2483,"TWN"
"6113",1995,0.739703839639901,0.0439,0.5888,0.2508,"TZA"
"6114",1996,0.740196350880908,0.0437,0.5893,0.2516,"TZA"
"6115",1997,0.741076651721386,0.0435,0.5908,0.2531,"TZA"
"6116",1998,0.741488013277475,0.0436,0.5918,0.2541,"TZA"
"6117",1999,0.742765361003734,0.0433,0.5937,0.2561,"TZA"
"6118",2000,0.743526380944587,0.0432,0.5948,0.2573,"TZA"
"6119",2001,0.745772777999576,0.0428,0.5987,0.2615,"TZA"
"6120",2002,0.747743105244041,0.0422,0.6014,0.2645,"TZA"
"6121",2003,0.74912770795342,0.042,0.6037,0.2667,"TZA"
"6122",2004,0.752415219918817,0.041,0.6082,0.2718,"TZA"
"6123",2005,0.756063114062897,0.04,0.6133,0.2774,"TZA"
"6124",2006,0.762221675613063,0.0388,0.6228,0.2877,"TZA"
"6125",2007,0.771471334520896,0.0364,0.6357,0.3021,"TZA"
"6126",2008,0.768838531578098,0.037,0.632,0.298,"TZA"
"6127",2009,0.766611562818213,0.0374,0.6286,0.2941,"TZA"
"6128",2010,0.764605362864472,0.038,0.6261,0.2914,"TZA"
"6129",2011,0.760536684867276,0.0393,0.6206,0.2855,"TZA"
"6130",2012,0.751537917459899,0.0411,0.6067,0.27,"TZA"
"6131",2013,0.746731209712721,0.0424,0.5999,0.2625,"TZA"
"6132",2014,0.745362526648307,0.0429,0.5981,0.2646,"TZA"
"6133",2015,0.75611469705558,0.0407,0.6145,0.2862,"TZA"
"6134",2016,0.770458529949025,0.0369,0.6349,0.3041,"TZA"
"6135",2017,0.797020078936413,0.0289,0.6696,0.3418,"TZA"
"6136",2018,0.796882152273696,0.0289,0.6694,0.3413,"TZA"
"6137",2019,0.797698673886032,0.0287,0.6707,0.3432,"TZA"
"6138",2020,0.797114818013313,0.0286,0.6695,0.3408,"TZA"
"6139",2021,0.796958366580071,0.0287,0.6692,0.3402,"TZA"
"6140",2022,0.797815190112459,0.0281,0.6696,0.3403,"TZA"
"6141",1995,0.721116277181096,0.0474,0.5581,0.2212,"UKR"
"6142",1996,0.721359046828439,0.0474,0.5585,0.2217,"UKR"
"6143",1997,0.72151344584617,0.0473,0.5587,0.2218,"UKR"
"6144",1998,0.721690261630457,0.0473,0.5591,0.2221,"UKR"
"6145",1999,0.721743228389656,0.0474,0.5596,0.2225,"UKR"
"6146",2000,0.722022021671961,0.0473,0.56,0.2229,"UKR"
"6147",2001,0.722642367781759,0.0472,0.5612,0.224,"UKR"
"6148",2002,0.723100323324346,0.0472,0.5618,0.2246,"UKR"
"6149",2003,0.723270850469547,0.0472,0.5621,0.2249,"UKR"
"6150",2004,0.724092475491958,0.047,0.5633,0.226,"UKR"
"6151",2005,0.734167728674208,0.0454,0.5797,0.2538,"UKR"
"6152",2006,0.731559842040411,0.0458,0.5757,0.2471,"UKR"
"6153",2007,0.748059637868437,0.0429,0.6016,0.2922,"UKR"
"6154",2008,0.758628424806034,0.0411,0.6182,0.3213,"UKR"
"6155",2009,0.735832617013216,0.0453,0.5826,0.2596,"UKR"
"6156",2010,0.746119029980036,0.0433,0.5987,0.2882,"UKR"
"6157",2011,0.756162799022377,0.0417,0.6146,0.3163,"UKR"
"6158",2012,0.757857730939691,0.0413,0.6174,0.3204,"UKR"
"6159",2013,0.757624436306742,0.0414,0.6169,0.3195,"UKR"
"6160",2014,0.753914757974599,0.042,0.6112,0.3083,"UKR"
"6161",2015,0.743310687957489,0.0436,0.5939,0.2782,"UKR"
"6162",2016,0.734634710873081,0.0454,0.5806,0.2556,"UKR"
"6163",2017,0.738686603750409,0.0446,0.5869,0.2665,"UKR"
"6164",2018,0.742846176895171,0.0437,0.593,0.2756,"UKR"
"6165",2019,0.741572077891817,0.0439,0.5912,0.2729,"UKR"
"6166",2020,0.734209799154939,0.0455,0.5802,0.2538,"UKR"
"6167",2021,0.745415056051797,0.0434,0.5976,0.2844,"UKR"
"6168",2022,0.745900091803378,0.0431,0.5979,0.2845,"UKR"
"6169",1995,0.766390902001092,0.0375,0.6283,0.2937,"UGA"
"6170",1996,0.761729899829362,0.039,0.6222,0.287,"UGA"
"6171",1997,0.781358662881644,0.0333,0.6486,0.316,"UGA"
"6172",1998,0.803892322143014,0.0264,0.6774,0.347,"UGA"
"6173",1999,0.831576323731611,0.0175,0.7113,0.3825,"UGA"
"6174",2000,0.846857610539189,0.0125,0.7293,0.401,"UGA"
"6175",2001,0.86033351793904,0.0078,0.7446,0.4164,"UGA"
"6176",2002,0.872936541209555,0.0034,0.7589,0.4307,"UGA"
"6177",2003,0.857331192495479,0.009,0.7416,0.4135,"UGA"
"6178",2004,0.840487694360377,0.0143,0.7213,0.3927,"UGA"
"6179",2005,0.823220826338172,0.0201,0.7008,0.3715,"UGA"
"6180",2006,0.830367485995424,0.018,0.7098,0.3809,"UGA"
"6181",2007,0.837018999625201,0.0157,0.7173,0.3886,"UGA"
"6182",2008,0.84630581106984,0.0127,0.7288,0.4005,"UGA"
"6183",2009,0.854155228262641,0.01,0.7377,0.4097,"UGA"
"6184",2010,0.83257466265448,0.017,0.7123,0.3835,"UGA"
"6185",2011,0.805426813414613,0.0257,0.679,0.3487,"UGA"
"6186",2012,0.782223237164715,0.033,0.6495,0.3172,"UGA"
"6187",2013,0.788751894178148,0.0311,0.6582,0.3263,"UGA"
"6188",2014,0.798483101136867,0.0289,0.6723,0.3491,"UGA"
"6189",2015,0.803858265776228,0.0275,0.6794,0.356,"UGA"
"6190",2016,0.809484145467167,0.0246,0.6841,0.3539,"UGA"
"6191",2017,0.809340507572443,0.0247,0.6839,0.3538,"UGA"
"6192",2018,0.809066161757158,0.0248,0.6835,0.3534,"UGA"
"6193",2019,0.809085167746929,0.0248,0.6836,0.3534,"UGA"
"6194",2020,0.809264873477559,0.0247,0.6838,0.3536,"UGA"
"6195",2021,0.809264873477559,0.0247,0.6838,0.3536,"UGA"
